"Ctenocidaris","spinosa","Ctenocidari1.spi.jpg","Ctenocidaris spinosa","Spines","David Barnes","None","Deception I.","*","David Barnes","*","*","*","*","*","*"
"Ctenocidaris","spinosa","Ctenocidari2.spi.jpg","Ctenocidaris spinosa","None","*","None","*","*","David Barnes","*","*","*","*","*","*"
"Cucumaria ","sp.","Cucumaria1.jpg","Cucumaria sp.","None","David Barnes","None","Ryder Bay, WAP","*","J. Bohn","*","*","*","*","*","*"
"Cycethra","verrucosa ","Cycethra1.jpg","Cycethra verrucosa ","None","David Barnes","None","Elephant I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Dendrochirotida ","sp.","Dendrochirotida1.jpg","Dendrochirotida sp","None","David Barnes","None","Elephant I. AP","*","J. Bohn","*","*","*","*","*","*"
"Dendrochirotida ","sp.","Dendrochirotida2.jpg","Dendrochirotida sp","None","David Barnes","None","Elephant I. AP","*","J. Bohn","*","*","*","*","*","*"
"Diplasterias","armata","Diplasterias1.arm.jpg","Diplasterias armata ","None","Simon Brockington","None","Ryder Bay, WAP","*","E. Mutschke","*","*","*","*","*","*"
"Diplasterias","brucei","Diplasterias1.bru.jpg","Diplasterias brucei    ","None","David Barnes","None","Falkland Trough","Diplasteriastext.doc","E. Mutschke","Diplasterias1.txt","Diplasterias2.txt","Diplasterias3.txt","Diplasterias4.txt","Diplasterias5.txt","Diplasterias6.txt"
"Diplasterias","brucei","Diplasterias2.bru..jpg","Diplasterias brucei    ","None","David Barnes","None","Ryder Bay, WAP","Diplasteriastext.doc","E. Mutschke","Diplasterias1.txt","Diplasterias2.txt","Diplasterias3.txt","Diplasterias4.txt","Diplasterias5.txt","Diplasterias6.txt"
"Diplasterias","brandti","Diplasterias1.bra.jpg","Diplasterias brandti  ","None","David Barnes","None","Elephant I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Genus","Species","Picture","Photo Title","Photo Caption","Photographer","Suggested Common Name","Photo Locality","Text","Identification","Description","Known Distribution","Ecology","Size","Depth","Reference"
"Diplodontias ","sp.","Diplodontias1.jpg","Diplodontias sp.","None","David Barnes","None","Falkland Trough","*","E. Mutschke","*","*","*","*","*","*"
"Echinopsolus","acanthocola","Echinopsolus1.jpg","Echinopsolus acanthocola","None","BAS","None","Ryder Bay, WAP","*","J. Bohn","*","*","*","*","*","*"
"Echinoidea ","sp.","Echinoidea1.jpg","Echinoidea sp ","None","*","None","*","*","*","*","*","*","*","*","*"
"Echinoidea ","sp.","Echinoidea2.jpg","Echinoidea sp ","None","*","None","*","*","*","*","*","*","*","*","*"
"Echinoidea ","sp.","Echinoidea3.jpg","Echinoidea sp ","None","*","None","*","*","*","*","*","*","*","*","*"
"Echinoidea ","sp.","Echinoidea4.jpg","Echinoidea sp ","None","*","None","*","*","*","*","*","*","*","*","*"
"Echinoidea ","sp.","Echinoidea5.jpg","Echinoidea sp ","None","*","None","*","*","*","*","*","*","*","*","*"
"Gorganocephalus ","sp.","Gorganocephalus1.jpg","Gorganocephalus sp.","None","*","Common Antarctic basket star","South Georgia","*","David Barnes","*","*","*","*","*","*"
"Gorganocephalus ","sp.","Gorganocephalus2.jpg","Gorganocephalus sp.","Ventral","David Barnes","Common Antarctic basket star","South Georgia","*","David Barnes","*","*","*","*","*","*"
"Heterocucumis","steineni","Heterocucumis1.ste.jpg","Heterocucumis steineni","None","BAS","None","Ryder Bay, WAP","*","J. Bohn","*","*","*","*","*","*"
"Heterocucumis ","sp.","Heterocucumis1.sp.jpg","Heterocucumis sp.","None","*","None","Ryder Bay, WAP","*","*","*","*","*","*","*","*"
"Hippasteria","falkandica","Hippasteria1.jpg","Hippasteria falklandica","None","*","None","South Georgia","*","E. Mutschke","*","*","*","*","*","*"
"Kamylaster","incurvatus","Kamylaster1.jpg","Kamylaster incurvatus ","None","David Barnes","None","Elephant I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Labidiaster","radiosus","Labidiaster1.jpg","Labidiaster radiosus   ","Ventral","David Barnes","None","Elephant I. AP","Labidiastertext.doc","David Barnes","Labidiaster1.txt","Labidiaster2.txt","Labidiaster3.txt","Labidiaster4.txt","Labidiaster5.txt","Labidiaster6.txt"
"Labidiaster","radiosus","Labidiaster2.jpg","Labidiaster radiosus   ","None","*","None","*","Labidiastertext.doc","David Barnes","Labidiaster1.txt","Labidiaster2.txt","Labidiaster3.txt","Labidiaster4.txt","Labidiaster5.txt","Labidiaster6.txt"
"Luidia ","sp.","Luidia1.jpg","Luidia sp.","None","BAS","None","South Georgia","*","E. Mutschke","*","*","*","*","*","*"
"Luidiaster ","gerlachei","Luidiaster1.jpg","Luidiaster gerlachei ","None","David Barnes","None","Elephant I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Lophaster","gaini","Lophaster1.jpg","Lophaster gaini ","None","David Barnes","None","Deception I. AP","*","E. Mutschke","*","*","*","*","*","*"
"Macroptychaster","accrescens ","Macroptychaster1.jpg","Macroptychaster accrescens  ","None","Simon Brockington","None","Ryder Bay, WAP","Macroptychastertext.doc","David Barnes","Macroptychaster1.txt","Macroptychaster2.txt","Macroptychaster3.txt","Macroptychaster4.txt","Macropytychaster5.txt","Macroptychaster6.txt"
"Macroptychaster","accrescens ","Macroptychaster2.jpg","Macroptychaster accrescens  ","None","David Barnes","None","Deception I.","Macroptychastertext.doc","David Barnes","Macroptychaster1.txt","Macroptychaster2.txt","Macroptychaster3.txt","Macroptychaster4.txt","Macropytychaster5.txt","Macroptychaster6.txt"
"Macroptychaster","accrescens ","Macroptychaster3.jpg","Macroptychaster accrescens  ","None","*","None","*","Macroptychastertext.doc","David Barnes","Macroptychaster1.txt","Macroptychaster2.txt","Macroptychaster3.txt","Macroptychaster4.txt","Macropytychaster5.txt","Macroptychaster6.txt"
"Genus","Species","Picture","Photo Title","Photo Caption","Photographer","Suggested Common Name","Photo Locality","Text","Identification","Description","Known Distribution","Ecology","Size","Depth","Reference"
"Notociaris","sp.","Notociaris1.jpg","Notociaris sp.","None","*","None","*","*","*","*","*","*","*","*","*"
